BiGG_ID,CF_CD,MF_CD,Healthy
5352_AT1,8.747968979,4.467332595,1.438899793
53630_AT1,12.96893412,6.584744769,9.347835622
5372_AT1,12.35355107,16.19383671,63.36572694
5373_AT1,24.00070559,3.340033438,13.24337947
53905_AT1,22.47167679,4.867678655,31.11542973
53919_AT1,0.747852854,13.62891322,1.069569913
53947_AT1,17.73944651,3.781448132,18.03569914
54_AT1,40.75271743,10.89979704,58.71933673
54020_AT1,5.330823406,22.16833426,7.025662303
5406_AT1,24.83401906,25.37259945,13.55634405
5407_AT1,20.10733088,4.309474677,20.85509693
5408_AT1,20.58038452,11.06620421,15.41241647
5409_AT1,8.893989368,11.68645123,7.877156114
54187_AT1,3.782776424,61.49705235,2.634546001
54344_AT1,25.6026061,36.24218654,13.75024146
54363_AT1,17.5244279,7.242723344,10.61066796
54407_AT1,0.07685847,37.19012342,0.254491642
5446_AT1,12.33721666,17.43159203,8.234611071
54480_AT1,0.65510612,2.193547621,24.14553757
54490_AT1,11.88300502,15.53297404,6.528289793
54511_AT1,11.58771735,13.51751205,9.371435398
54539_AT1,1.731853268,10.04014668,31.02158226
54575_AT1,18.4663667,18.51637424,22.51938616
54576_AT1,16.45684889,10.4253248,7.518605173
54577_AT1,21.36048034,48.16189938,16.7164571
54578_AT1,11.80340735,15.65109234,12.44211474
54579_AT1,22.92531031,16.07478644,8.275850746
54600_AT1,15.88853195,17.6162735,17.17070243
5464_AT1,3.236928841,254.0327732,47.34091282
54657_AT1,19.66723524,11.11359692,14.38516307
54658_AT1,18.10727028,5.770913302,6.715955938
54659_AT1,21.85487116,16.9317387,9.805971622
54675_AT1,34.03984285,1.50019143,37.32652749
54677_AT1,15.45952702,14.41963624,13.49289251
54682_AT1,11.3166096,5.057581812,31.03633061
5471_AT1,10.2447186,12.59261635,36.09258655
54716_AT1,20.60903441,15.13125504,20.26922224
5476_AT1,0.541446984,23.78640078,2.97891346
548596_AT1,12.11930064,8.873374545,16.63320861
54872_AT1,13.193244,14.09426473,8.010303442
54898_AT1,20.19695527,14.22674742,11.29951358
549_AT1,36.97452047,51.88974356,6.196477345
54963_AT1,0.749311224,50.33687929,1.405120893
54965_AT1,40.10070861,11.63350819,4.610159958
5498_AT1,10.01137517,23.08892855,11.88519604
54981_AT1,1.159165536,3.009598511,1.934175092
54988_AT1,62.78699048,36.66049707,16.27556963
54995_AT1,3.492697372,35.14115319,0.946995081
55065_AT1,31.41382463,13.24399186,12.22010425
55066_AT1,15.99661516,13.49907617,34.30432146
55089_AT1,23.94062561,18.86104793,11.72519685
55163_AT1,3.855989223,4.45289136,4.541594039
55191_AT1,12.23470562,3.482749332,17.28874316
55217_AT1,7.300560531,16.86044529,3.526483103
55224_AT1,22.00329404,7.158325182,20.32177027
55229_AT1,27.74063379,2.464090366,8.992214899
55244_AT1,8.833205386,23.32419143,20.07917973
55256_AT1,17.58209818,39.53372958,12.30045745
55268_AT1,9.925218708,77.18585222,10.26013524
55276_AT1,28.26859942,15.72273121,6.365686651
55277_AT1,28.54441413,24.09544802,48.82981733
55293_AT1,21.76228678,40.32188897,23.5567267
55301_AT1,16.17139886,12.80951624,16.90004995
55304_AT1,26.9091186,2.663193217,9.17130139
55312_AT1,13.02596585,2.509059737,9.819900937
55315_AT1,12.89371304,13.26940831,6.082382268
55326_AT1,5.837551178,8.295906162,22.38741191
55331_AT1,20.21127929,26.36361741,3.315465822
55343_AT1,6.7570933,25.9982123,17.25839715
55349_AT1,15.27399071,7.843874247,20.88046492
55361_AT1,1.654684029,14.08312516,2.419294261
5538_AT1,0,27.15476927,0.854061883
55454_AT1,1.40938708,58.34345117,26.93608195
55500_AT1,1.45725182,6.832641801,10.32549658
55501_AT1,32.16110981,14.84239667,21.35510698
55512_AT1,30.84852525,5.790051271,26.78264114
55568_AT1,19.37636628,5.400378148,27.21730752
55577_AT1,0.730678478,41.10790182,2.892212637
55586_AT1,13.90585769,16.10201941,19.79468085
55613_AT1,10.3780986,11.05347354,48.85126182
55624_AT1,10.37930036,68.76370932,3.539552893
55627_AT1,21.26535385,18.85158444,15.933568
55650_AT1,12.07655121,2.613278588,10.83481862
55748_AT1,9.023871585,43.10170468,1.106495248
55750_AT1,17.93673758,1.706165965,28.19931705
55757_AT1,10.57056642,6.13495247,7.808577755
55790_AT1,10.08461655,25.55919141,9.871290419
55808_AT1,18.55393279,22.1421827,6.81449707
55811_AT1,11.35924157,7.953524957,11.06611422
55825_AT1,0.45229873,25.77056347,6.15039431
55830_AT1,0.99583835,5.553062501,36.93392444
55856_AT1,6.04753918,35.24431097,1.778740556
55867_AT1,11.65849521,23.91119515,26.64198636
55870_AT1,15.1291084,8.322552954,56.06017167
55902_AT1,51.00865907,7.762899111,0
55904_AT1,75.31975672,26.93932699,16.7502706
55907_AT1,18.38076025,24.32640471,53.07246445
55967_AT1,3.149070157,37.26598874,6.549512563
56052_AT1,5.662300525,5.36854034,55.14809465
5625_AT1,3.067882779,17.24451027,6.556244149
56261_AT1,83.61822826,11.80603285,58.6065251
56301_AT1,13.79519498,54.22171901,3.315283624
5631_AT1,4.291964794,12.67106925,3.555761436
5634_AT1,8.231318329,48.67442756,0.62501527
56474_AT1,2.760541085,23.38129978,13.14441767
56548_AT1,1.28403203,4.503375566,2.425972695
5660_AT1,40.89132219,233.3213289,456.2914522
56606_AT1,12.5001693,15.52207991,6.311914029
56623_AT1,17.36464444,10.23108624,17.90451685
56624_AT1,12.40261589,7.154474131,11.23909056
56848_AT1,3.82127322,12.91149778,40.25963137
56886_AT1,72.86568778,48.29480788,51.01255986
56894_AT1,6.532713392,14.59229681,4.642317332
56895_AT1,9.185440074,19.49912983,14.44779018
56898_AT1,3.510846171,5.402912527,65.72369462
56913_AT1,16.69453923,55.63056221,10.02643277
56922_AT1,74.50320418,4.058551648,56.4908674
56953_AT1,24.5368655,8.442487636,5.802879771
56954_AT1,4.199457037,6.008407184,3.695319555
56983_AT1,20.49142955,24.33451369,5.206165349
56994_AT1,77.05887195,67.64726846,9.513704791
570_AT1,8.059963695,18.60457809,18.88663597
57016_AT1,14.22166991,10.82472322,7.024017141
57026_AT1,15.98928514,10.17150111,21.65334505
57030_AT1,25.40143667,20.79517521,23.69891801
57084_AT1,13.1701344,7.635631304,11.51839448
57094_AT1,14.16081237,18.15826674,15.61937244
57104_AT1,22.11032369,22.22738431,7.641375113
57127_AT1,12.63608183,12.17699833,14.07624427
57134_AT1,16.86819693,38.25742201,11.90731721
57171_AT1,18.5259716,10.36569275,12.34518765
57194_AT1,6.939065036,14.13551083,5.282294064
57198_AT1,49.57358494,56.74584452,2.926160026
5723_AT1,7.554821746,21.31266883,25.16540648
5728_AT1,7.006193667,0.868014894,24.32142618
57282_AT1,20.55592578,5.685426001,13.67433482
5730_AT1,23.85427968,0.35888033,31.41062718
57379_AT1,25.61404486,27.61306413,6.045596715
5740_AT1,52.11620222,23.31229573,1.46853283
57419_AT1,14.9030073,15.43900765,5.69116544
5742_AT1,1.89839217,2.797608669,5.292482082
5743_AT1,0.0532133,23.09105038,3.101537167
57468_AT1,20.39787215,13.4427757,30.75673533
57571_AT1,10.93757934,15.30012442,35.45607709
57665_AT1,3.34810219,1.37354424,68.47107802
57678_AT1,1.83815023,83.05072037,269.9011371
57704_AT1,4.780458804,13.49887956,6.390476561
57818_AT1,12.65971661,32.89425633,20.72441184
57834_AT1,9.981256134,14.5705598,18.58966799
57835_AT1,21.00829485,20.55142963,5.878190006
5805_AT1,2.210665962,49.62262442,8.63815544
5825_AT1,37.0449871,26.92648819,9.740385418
5831_AT1,11.17205381,12.6132225,12.14258331
5832_AT1,59.06626512,17.53122748,65.75178854
5833_AT1,1.405258155,51.38423128,5.204407288
5834_AT1,11.16289015,0.77851756,2.628393708
5836_AT1,74.93757252,168.0230798,287.7854019
5837_AT1,15.88007746,11.87295754,22.51906825
58478_AT1,1.217613432,18.58613888,58.51037628
58508_AT1,8.336937721,20.71474321,1.646361992
58510_AT1,16.70174164,27.36964843,16.75733415
586_AT1,30.54287595,25.1241032,57.96161239
5860_AT1,0.49444056,58.11789105,5.046883618
587_AT1,13.11574475,11.79107519,9.271641055
590_AT1,1.969858743,0.223051518,52.15055318
59272_AT1,14.27912318,19.77227735,4.274043231
593_AT1,0.222000929,17.85311459,49.85463048
594_AT1,3.43373645,10.02734996,6.352745027
5947_AT1,23.10686941,4.843546446,35.43255355
5948_AT1,19.23272348,8.408778903,13.11132072
5950_AT1,7.546418763,8.821875196,0
5959_AT1,0,46.90228919,0
5973_AT1,1.46751566,17.36777961,5.434829709
6005_AT1,10.80483806,16.09448711,15.35336176
60386_AT1,8.260204909,7.130612278,19.5494409
60481_AT1,0,37.78095881,147.2612433
60482_AT1,8.118291904,13.68971007,9.915156329
60490_AT1,7.829736224,10.22750543,5.629547019
60559_AT1,0.695645043,111.0435164,13.49453993
6120_AT1,41.66824685,21.75052889,51.43397523
6184_AT1,2.15064519,100.8584927,0
6185_AT1,97.43240047,46.22526792,0
622_AT1,20.05148189,11.73206995,12.82552275
6240_AT1,46.59237159,20.46285843,53.91707016
6241_AT1,9.242523605,28.14029549,12.51479895
6296_AT1,21.54672681,13.01922372,2.130222243
6303_AT1,131.6577752,115.7885732,469.3739036
6307_AT1,28.08027449,15.46080776,48.89942547
6309_AT1,0.453302413,19.52704869,39.85917684
6319_AT1,105.4707177,273.0466896,562.3464005
6342_AT1,0.358555052,76.72387901,0.05004505
635_AT1,8.809769964,12.92908276,7.3928803
6389_AT1,2.702031219,3.312618,0.93628662
6390_AT1,28.81824168,26.05013455,1.792464631
6391_AT1,18.6352833,6.950939799,62.91247899
63917_AT1,31.33927941,8.000581591,25.58901544
6392_AT1,19.10136396,178.657349,6.314888447
64064_AT1,9.581864269,7.870818204,16.02029258
64077_AT1,7.159763434,13.20536874,26.59213319
64078_AT1,21.52029423,16.5209688,9.774166479
64080_AT1,20.27788216,7.434414271,6.789297961
64087_AT1,19.0237102,8.366808809,7.462643385
64122_AT1,10.71539204,4.904355769,3.677299916
64131_AT1,14.69566549,9.475734389,7.519284409
64132_AT1,5.453895709,3.264982899,15.7020122
641371_AT1,11.40147097,45.84413274,51.17386756
641372_AT1,10.5718261,13.45610672,14.43449466
641649_AT1,12.44632134,22.04628317,23.8813527
64174_AT1,8.591202721,5.868131894,12.83105468
64180_AT1,19.226399,28.24069729,13.1101244
6419_AT1,16.37462464,56.45387841,5.997652
64220_AT1,10.28985333,10.77297339,12.08722734
64240_AT1,16.34238518,3.614717145,19.08400092
64241_AT1,14.58440596,15.50872426,5.175156996
64324_AT1,65.97349648,12.89971819,62.58850405
644_AT1,0,3.034209427,0
64419_AT1,6.056389492,30.84403812,4.38451198
6448_AT1,3.981941211,18.23714055,8.18179992
644974_AT1,26.04194362,14.40615563,16.47058588
64499_AT1,12.48389479,8.654683201,18.52262744
645_AT1,19.1804628,129.7346512,67.2722249
64579_AT1,20.69865353,10.22086201,10.71216239
64600_AT1,21.63905313,5.389013698,8.156515034
646480_AT1,18.54482813,9.489430983,11.32810684
646486_AT1,18.04511792,7.99953385,19.38511385
6470_AT1,2.753219541,14.83332499,3.30573967
64711_AT1,17.00120016,12.85866029,19.1038465
6472_AT1,16.36368384,14.10241148,33.29702171
64748_AT1,18.32215201,17.51350978,26.13478887
64754_AT1,10.91387407,15.09094056,29.92413818
6476_AT1,23.33552185,5.090578713,8.246777775
64772_AT1,1.892373971,15.95966032,6.877532471
64781_AT1,13.90080623,51.57628031,18.62099312
6480_AT1,19.93305094,13.14535365,3.35444564
64802_AT1,30.53449662,48.49794006,3.773407895
64816_AT1,15.72330094,9.66323991,31.16287198
6482_AT1,8.603805673,43.97833818,8.369902917
6483_AT1,22.24120917,28.53597223,18.03570722
64834_AT1,16.68350745,25.0225219,76.49670867
6484_AT1,15.1120448,14.62844047,24.71907272
64841_AT1,41.8224482,9.287329987,2.030042536
64849_AT1,29.04966845,25.71606163,17.45091638
64850_AT1,25.62574103,19.0477905,10.47237416
6487_AT1,12.25099665,9.523732887,37.32845526
6489_AT1,7.943534924,21.80458809,6.417547951
64900_AT1,9.139771817,25.13676265,29.79272901
64902_AT1,19.54789757,16.68889098,12.68857644
65010_AT1,35.45221177,21.74879958,17.57831724
6505_AT1,9.157789253,16.41707589,27.96182513
6506_AT1,4.783474178,20.44380889,16.81685419
6507_AT1,10.27135251,13.51208681,38.29002487
6508_AT1,8.232523755,20.46594688,9.469846192
6509_AT1,13.8134326,27.02439572,21.98696103
6510_AT1,26.17460793,29.15610708,73.94839783
6511_AT1,7.384129682,11.67581236,19.38551848
6512_AT1,25.78757917,10.52069747,26.83826684
6513_AT1,2.828615372,10.96555495,27.27361967
6514_AT1,12.5793795,11.96303328,12.76815621
6515_AT1,4.061041895,4.780991256,0.184718833
6517_AT1,31.00616915,3.017946602,10.46531042
6518_AT1,33.74842769,7.46688883,3.191424839
6519_AT1,30.79103553,9.201030457,28.27320273
6520_AT1,4.166343372,15.10978893,71.14511682
6521_AT1,49.25552635,4.587100084,11.62831102
6522_AT1,6.725028026,21.96500137,21.09012472
65220_AT1,4.080554853,41.08008325,3.528911731
6523_AT1,13.7566277,14.51771877,27.27409184
6524_AT1,23.3668035,5.436161573,9.699570715
6526_AT1,2.41367536,28.49871565,39.56790584
6528_AT1,15.28414855,14.25502456,9.706651121
6529_AT1,6.977432388,10.72118965,10.74097467
6530_AT1,15.07464177,23.68865672,17.63976022
6531_AT1,19.80093203,27.8096006,11.83574809
6532_AT1,4.828101388,16.49164311,9.626689219
6533_AT1,2.0488942,13.40781186,14.0658459
6534_AT1,7.222194001,8.723132908,7.276059949
6535_AT1,1.918107571,16.31565296,11.79477749
6536_AT1,24.29766183,11.39442391,5.859649929
6538_AT1,21.91853397,20.64838795,8.830527214
6539_AT1,11.72566071,15.63528298,18.09175278
6540_AT1,17.35979923,13.43001596,6.567149432
6541_AT1,24.52272437,14.33716717,21.7360004
6542_AT1,16.99869425,24.82731688,11.59181133
6543_AT1,22.29457938,6.195381889,16.52154021
6546_AT1,0.348635313,43.25270126,0.73837187
6547_AT1,8.696580629,10.95511262,19.66299349
6548_AT1,29.74905186,2.549007178,28.64694382
6549_AT1,10.44621138,9.619249915,14.5000524
6550_AT1,13.20135956,9.584556016,21.96525904
6553_AT1,14.72834912,19.42814842,26.11735922
6554_AT1,6.581619641,25.84471478,19.38571547
6555_AT1,13.77281314,7.630540857,14.93864577
6556_AT1,11.76041884,2.603345535,14.48093196
6557_AT1,11.39569002,8.3907196,10.90194635
6558_AT1,5.476639683,40.32062378,2.029148707
6559_AT1,17.5654584,11.16587329,15.79555132
6560_AT1,0.648943405,32.01798065,4.26908381
6561_AT1,18.06911621,14.95417315,11.70965306
6563_AT1,3.404421109,25.881754,15.1934247
6564_AT1,25.00639032,23.12253283,24.55488005
6565_AT1,9.002586632,25.90079265,14.22982976
6566_AT1,5.302937842,2.979378428,0.90161974
6567_AT1,3.965870535,25.8518045,9.854282461
6568_AT1,8.781938315,17.44066282,28.05656444
6569_AT1,18.78867738,7.166270189,14.12345241
6570_AT1,18.32430434,8.938782387,17.74086998
6571_AT1,26.72677785,19.04310693,25.9271921
6572_AT1,13.11867582,15.02688286,16.79313396
6573_AT1,41.88445976,7.7131071,9.187892593
6574_AT1,31.6527216,47.81341343,71.24320255
6575_AT1,0.708354918,3.538349439,8.64336011
6576_AT1,15.50639225,1.12122031,13.52788841
6578_AT1,19.93642368,1.492418879,21.08220111
6579_AT1,18.68100649,33.59152094,8.031386599
6580_AT1,9.346377721,13.97175322,12.2115298
6581_AT1,0.57095423,30.15345744,13.12095435
6582_AT1,14.64360658,9.919520135,20.66941121
6583_AT1,14.11553768,20.7717414,9.5008105
6584_AT1,18.81819306,23.01536148,12.44376769
65985_AT1,16.24956449,67.39132039,5.357292543
66002_AT1,4.443656578,20.36866297,18.13477974
66035_AT1,11.61075312,13.6450153,20.30421119
6609_AT1,1.69966173,2.277190106,16.23728723
6610_AT1,20.496109,10.48057713,5.899024832
6611_AT1,8.131086159,8.375085706,2.006638771
6646_AT1,15.70558977,49.13057972,12.89094311
6647_AT1,2.301619306,115.8221237,276.1392545
6649_AT1,36.79462562,53.30958504,44.02968773
6652_AT1,20.58898219,29.75970934,10.81736614
6675_AT1,0,36.0434261,0.67106021
669_AT1,7.044113381,14.08016567,44.5041512
6697_AT1,2.91916456,7.555163464,10.13974455
6713_AT1,7.290697808,29.05229276,27.67257177
6715_AT1,16.03335976,18.78433762,12.26587156
6716_AT1,13.68612342,17.45954208,19.30731482
6718_AT1,12.82060909,17.2410878,8.698933426
6723_AT1,11.15498317,2.233640768,9.520738429
6783_AT1,24.18865014,9.911154653,16.97154619
6785_AT1,21.40874093,24.99280698,9.802965775
6799_AT1,49.2034813,10.86980265,12.58203057
6817_AT1,58.3966509,57.67274087,62.35738106
6818_AT1,10.62938274,7.380830222,25.74295256
6819_AT1,27.58395993,26.93581746,16.0027614
682_AT1,2.333936988,104.8150612,0
6820_AT1,12.77544471,8.707627213,8.157390002
6821_AT1,11.4396476,4.913608013,3.890979633
6822_AT1,14.87770231,9.858067577,33.04890926
6833_AT1,16.47339013,12.92867006,15.47992609
6839_AT1,8.419882884,13.79015735,5.089100723
686_AT1,6.432505308,2.048390908,12.6514178
6888_AT1,0.90591311,194.9589667,103.1006018
6898_AT1,25.59658427,4.42676839,15.33342026
6916_AT1,1.94048715,36.29185862,2.596376854
6999_AT1,0.866763907,29.78999402,30.34409579
7001_AT1,0,156.3647432,224.4447767
7054_AT1,9.106428112,13.36808602,11.62008899
7083_AT1,9.878369759,23.30327833,12.12927089
7084_AT1,20.92765655,24.45412949,27.23692731
7086_AT1,0.785745424,93.492242,0
7108_AT1,0.027044878,22.89332113,11.68332325
7166_AT1,11.23575941,18.90354595,12.89708551
7167_AT1,7.943468609,48.56817752,41.67498568
7173_AT1,7.569648337,8.968212273,14.90906779
7177_AT1,6.906011881,17.92862289,17.09731272
7263_AT1,0,48.30073353,4.47975768
7296_AT1,1.477015574,0.98223848,0.026733818
7298_AT1,18.75139264,17.81320212,5.716949978
7299_AT1,11.70958963,14.1406572,10.18024839
7306_AT1,17.64737268,11.84661919,17.7431412
7350_AT1,19.93963133,19.81943128,14.23958396
7351_AT1,17.90749896,59.43783338,3.193691245
7352_AT1,15.54624785,13.69664,4.308301863
7355_AT1,27.56020793,8.701772884,14.07124485
7357_AT1,34.47371918,4.258891797,75.13844797
7358_AT1,60.27606789,18.40225277,35.88772641
7360_AT1,6.427636003,93.75743503,352.8668232
7363_AT1,8.709971642,5.499628293,25.32410934
7364_AT1,11.16189892,22.04950525,10.35772581
7365_AT1,23.07720418,9.644476347,27.74780227
7366_AT1,23.33021317,11.34722743,5.123680362
7367_AT1,8.342162578,10.6555883,11.32592613
7368_AT1,11.73617418,11.54607247,5.687135113
7371_AT1,36.4944427,26.32758121,7.362374
7372_AT1,4.068650039,13.52150009,25.41130936
7378_AT1,6.45342535,8.379315936,2.42049059
7381_AT1,0.377400745,4.810400379,5.077735675
7384_AT1,0.30729782,72.43596041,0.3331163
7385_AT1,11.32132414,112.8752058,180.4524721
7386_AT1,2.618080902,14.32032118,0.485224533
7388_AT1,7.895418572,202.0014344,477.5616651
7389_AT1,2.954157262,9.907433323,66.52281871
7390_AT1,0.409054622,26.00812658,3.753970341
747_AT1,12.27587911,7.26821305,18.14622989
7498_AT1,18.60199489,21.19864687,15.99194888
759_AT1,12.425883,5.656666571,16.59405693
760_AT1,22.59277112,3.286077788,8.620506113
761_AT1,8.460072075,30.20433486,32.51996774
762_AT1,4.431394435,47.23741258,10.53492922
763_AT1,17.47944705,13.68968728,19.43604658
765_AT1,9.250232037,11.18870409,6.597459048
766_AT1,22.15120188,12.02869708,14.49951381
767_AT1,20.79079616,35.0127043,16.14444349
768_AT1,11.56751812,27.81652439,9.186519405
771_AT1,19.79973726,10.15090797,6.006504701
7779_AT1,17.44573841,63.94633365,82.32937984
7837_AT1,10.33125707,29.77742153,34.12693848
7841_AT1,2.152885119,35.85762255,9.324745083
788_AT1,1.180685522,6.447534083,60.66290898
790_AT1,7.339777602,5.695148319,18.3888015
79017_AT1,19.99196563,24.7295054,51.36073721
7903_AT1,17.2403974,11.95848228,11.54424347
79053_AT1,4.252821838,24.06383661,2.528161575
79071_AT1,7.957911238,1.808674149,16.2858552
79077_AT1,33.0092999,39.90502982,10.1859241
79087_AT1,5.959418106,10.80650124,15.46157836
7915_AT1,10.99415112,12.45684204,2.82634833
79178_AT1,19.7598169,7.29764803,22.71115628
7923_AT1,4.099674986,8.329551523,5.49468603
79369_AT1,16.26117095,7.210275173,24.24625843
7941_AT1,6.660400091,6.72525266,17.9977297
79411_AT1,3.851475123,3.407258709,3.215114357
79581_AT1,10.48643572,9.090100875,10.40170554
79586_AT1,18.4357242,20.33991097,16.20765156
79603_AT1,8.464819918,59.19207993,3.265411019
79611_AT1,1.17677483,21.59204952,33.22562696
79623_AT1,17.58001195,8.58012644,9.183252624
79644_AT1,13.24842119,4.61856521,17.93238378
79646_AT1,20.82389399,17.11987594,43.87525233
79672_AT1,0.182032485,3.312904946,4.756440929
79695_AT1,6.80018967,2.120188775,2.241504373
79707_AT1,7.894420406,38.99237185,1.344308726
79717_AT1,40.75530914,16.35137127,58.03352598
79723_AT1,16.18141167,10.09687123,7.568400092
79751_AT1,33.81758482,7.708935108,5.757403707
79799_AT1,6.05533144,18.53746234,16.2876314
79813_AT1,14.13169812,20.60601914,12.68847493
79814_AT1,31.77067775,14.8465589,5.787865244
79837_AT1,9.602211985,5.551161869,26.12484781
79896_AT1,7.179038973,5.497078811,3.144011735
79901_AT1,6.189053945,229.6912055,88.01183535
7991_AT1,2.483687575,2.17680483,22.2646923
79948_AT1,17.43075609,3.343330596,22.1149953
79966_AT1,9.444483809,1.214300959,7.506892705
79993_AT1,29.53738833,6.651120185,4.989873197
80025_AT1,7.550738005,15.06378278,12.23184878
80055_AT1,10.83091344,8.383000072,14.08922559
80142_AT1,6.655642545,5.011807463,14.94295013
80146_AT1,2.611250178,29.2194686,4.184992922
80150_AT1,6.178860565,2.601918039,37.73324771
80168_AT1,21.34959958,10.69559379,7.200187697
80201_AT1,16.44615249,6.850144987,10.10261186
80235_AT1,17.53558298,20.85146405,10.46530618
80270_AT1,29.5373418,7.55014398,57.81385529
80271_AT1,36.61764562,38.68039509,15.73278902
80308_AT1,5.915536199,36.22810768,2.31310786
80339_AT1,21.98492991,9.890510173,4.676778174
8034_AT1,47.42393723,0.359515066,47.32501069
80347_AT1,11.75950734,2.514333027,5.836636457
8050_AT1,10.71427862,32.74368017,73.85448867
80704_AT1,11.74583974,15.10137602,12.75481073
80724_AT1,0.280577716,5.55850893,21.52038879
8085_AT1,12.12727856,17.7809754,17.30902448
80854_AT1,0,19.21576476,68.0426974
81031_AT1,9.892810286,20.99848254,18.93396149
8140_AT1,21.55218669,24.78750135,13.56697189
81490_AT1,3.863471658,7.814126016,21.41343183
81537_AT1,15.6121154,18.02588261,4.81327232
81539_AT1,66.44707537,58.44611376,2.553729898
81579_AT1,12.1896894,30.24530031,57.05616825
81616_AT1,10.70777219,7.930023257,17.70470707
8170_AT1,23.04880545,10.9749766,15.88519305
81849_AT1,4.97664114,8.012858263,10.70141535
81894_AT1,4.93186975,20.8585134,4.24997726
8228_AT1,7.857984235,14.04640769,0.43224149
8277_AT1,28.2238509,9.401651893,11.30961012
8288_AT1,16.79777969,33.93558809,12.69126787
8309_AT1,24.99458086,33.83834278,0.653564639
8310_AT1,7.923581093,25.14357109,5.627192548
83401_AT1,17.49042959,5.608343118,5.8372389
83468_AT1,41.4289616,1.550200086,27.69973146
83549_AT1,51.43735598,38.71587291,24.74033483
83594_AT1,12.74133332,48.26045082,2.157590149
83697_AT1,20.61487337,8.486240859,20.01208606
8372_AT1,10.8969887,32.28788296,21.03655745
83733_AT1,22.94727293,9.067960773,18.80175424
83852_AT1,2.118209242,19.40667111,21.37304178
83884_AT1,21.32695192,21.81476679,13.27974132
8394_AT1,3.639636273,3.690559316,73.40936566
8395_AT1,7.966987614,23.78863915,16.7718764
8396_AT1,11.75082315,3.172564754,19.78820843
8398_AT1,9.673929776,17.77444384,15.26933653
8399_AT1,14.56849151,14.67161635,28.24883662
84002_AT1,4.464028783,12.15946942,9.621369138
8402_AT1,63.65262901,7.795119025,57.22298385
84076_AT1,15.27640427,22.91161027,14.90699226
84105_AT1,22.93716219,23.75558753,13.16389124
84129_AT1,1.163780516,1.908669683,31.77208554
8424_AT1,9.18809229,11.20510682,35.65603283
84264_AT1,37.11509281,3.27314413,7.163455446
84274_AT1,4.907049844,17.27245503,76.30306324
8435_AT1,17.24707781,27.76623487,9.264652809
8443_AT1,44.28813403,15.11019766,58.38038792
84444_AT1,17.43514726,13.47606287,14.84872289
8446_AT1,48.94626957,52.17709857,1.79286424
84513_AT1,9.59141462,48.71423489,15.12782768
84532_AT1,7.228207248,6.184304686,18.54127888
84569_AT1,7.561783972,7.833866478,10.80814051
84618_AT1,19.84190911,4.254877103,11.6682181
84649_AT1,170.7528726,224.8776952,486.0593285
84679_AT1,30.47688575,27.73926881,24.21387967
84693_AT1,22.16472835,27.10142565,3.066832664
847_AT1,332.253427,434.0780424,117.9045484
84701_AT1,21.02142913,18.23692453,18.33310089
84706_AT1,68.31099668,21.39719006,64.67168754
84720_AT1,6.181169931,17.19372325,16.00304889
8473_AT1,0,121.4555238,0
84735_AT1,9.29364255,20.63418933,9.526899891
84750_AT1,0.852853385,46.29381138,4.626967335
84752_AT1,23.50520668,18.47570823,51.23438368
84787_AT1,13.84515784,21.16254811,14.47741752
84812_AT1,28.43368293,15.80634669,23.33433467
84814_AT1,8.814679673,31.76281038,38.12695366
84869_AT1,1.409602405,29.68152886,5.841944023
84889_AT1,30.59394897,7.896595682,16.41976687
84890_AT1,1.86926439,16.60667182,4.771382691
84912_AT1,12.19439409,66.04067404,11.45732099
84920_AT1,16.42099683,2.013927074,19.20576937
85007_AT1,57.43116283,27.48854683,28.19454974
8501_AT1,2.883959476,23.06927988,20.3914317
8503_AT1,0.6609433,31.23273139,2.899966832
8509_AT1,20.60751699,8.307524842,16.25388992
8513_AT1,29.78714834,15.65910144,5.661377832
8525_AT1,5.369280883,26.14705785,23.81569792
8526_AT1,10.72079812,12.26623199,9.590535429
8527_AT1,16.5816032,2.01639271,12.10190696
8528_AT1,12.71791997,4.345787621,8.067905651
8529_AT1,10.94561784,4.692763815,13.32468707
85320_AT1,9.826007424,19.74506659,13.16902936
8534_AT1,13.46371198,5.573915611,28.9643576
85365_AT1,1.41666959,88.9498712,6.8109519
8540_AT1,24.65922812,2.952726051,16.69631508
8560_AT1,0,6.307650351,0.042602186
8564_AT1,9.035247216,14.86430233,12.79900533
8566_AT1,13.92215791,5.595711322,37.08958284
8574_AT1,0,68.75421275,0
8604_AT1,2.49850471,35.49081564,44.9983853
8608_AT1,19.00758849,6.077214086,14.60236528
8611_AT1,0,179.1835364,0
8612_AT1,26.53797034,4.752497233,5.215145037
8613_AT1,0.15813286,71.42010328,9.293577628
8622_AT1,74.29349156,22.53550298,10.67113507
8630_AT1,34.67523053,22.07386908,15.8228092
8639_AT1,14.11566388,9.391896984,0
8644_AT1,0.37669792,37.91497388,31.68225657
8647_AT1,27.64164179,18.47817313,15.27814048
8654_AT1,12.39076804,20.96053715,53.58148551
8659_AT1,10.8709242,25.59394923,52.54237894
8671_AT1,4.57014378,18.25251936,3.241863147
8693_AT1,23.97627344,2.349736118,25.44694405
8694_AT1,0.835702796,12.21425247,1.24826821
8702_AT1,3.952231966,2.093007875,16.93720622
8703_AT1,8.340721524,45.05467492,17.48591528
8704_AT1,3.639625735,30.87962123,5.762484699
8705_AT1,14.64317733,4.10437594,30.06234033
